PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
02882,354808,-2.169218,-9.206112,0.959887,-0.315634,-0.072610,0.144431,0.442064,0.528389,0.197335,-87.995431,15.292087,-115.365574
02883,354908,-1.912908,-8.990770,0.837351,-0.438071,-0.010766,0.209811,0.440554,0.524901,0.197657,-88.244597,15.411446,-115.353703
02884,355008,-1.943377,-8.989669,0.390795,-0.504778,0.048922,0.264760,0.442883,0.522957,0.206078,-88.541340,15.563262,-115.376947
02885,355108,-2.295226,-8.958999,0.178112,-0.482095,0.055670,0.312616,0.444290,0.520226,0.210449,-88.826285,15.742450,-115.404370
02886,355208,-2.692513,-9.015450,0.304635,-0.409614,0.032440,0.337102,0.443703,0.517526,0.214821,-89.066178,15.935299,-115.418571
02887,355308,-2.959618,-9.105841,0.396169,-0.285262,0.034462,0.328335,0.447634,0.512858,0.217092,-89.235418,16.123104,-115.434783
02888,355408,-3.121159,-9.174610,0.268749,-0.214701,0.010152,0.292038,0.448097,0.508792,0.218389,-89.360448,16.289918,-115.437283
02889,355508,-2.994025,-9.323268,0.393497,-0.205412,-0.049008,0.273104,0.450004,0.507547,0.222837,-89.470334,16.445542,-115.404922
02890,355608,-2.841746,-9.520005,0.619820,-0.256991,-0.097298,0.272808,0.448467,0.504983,0.224708,-89.601553,16.600834,-115.343984
02891,355708,-2.650876,-9.501470,0.595014,-0.359922,-0.092539,0.296822,0.451435,0.503393,0.225633,-89.792476,16.770049,-115.286177
02892,355808,-2.459172,-9.563776,0.216434,-0.421857,-0.039877,0.340732,0.453403,0.499826,0.226455,-90.028018,16.964652,-115.260437
02893,355908,-2.618089,-9.605390,-0.191103,-0.411608,0.020592,0.384530,0.455265,0.494499,0.232699,-90.268515,17.184345,-115.271832
02894,356008,-2.893741,-9.614901,-0.261545,-0.356059,0.049600,0.410404,0.452750,0.491003,0.233520,-90.482728,17.418701,-115.301683
02895,356108,-3.143068,-9.596225,-0.231623,-0.278104,0.064452,0.396753,0.455715,0.487917,0.234368,-90.655327,17.645058,-115.341264
02896,356208,-3.585727,-9.442983,-0.200478,-0.192541,0.072625,0.351166,0.459105,0.485629,0.239266,-90.780650,17.845162,-115.386114
02897,356308,-3.943643,-9.415947,-0.150113,-0.093396,0.066896,0.285333,0.458597,0.485114,0.239740,-90.848197,18.007563,-115.427391
02898,356408,-4.084055,-9.450135,-0.054165,-0.006043,0.034356,0.215809,0.460047,0.481507,0.241562,-90.859564,18.130425,-115.448619
02899,356508,-4.144043,-9.302997,0.080018,0.019517,-0.019121,0.141340,0.457503,0.482398,0.244611,-90.846057,18.211127,-115.436971
